;;Matematikk R2;;;;;
;B4/MOK3008-1;MOK3008;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Bilde;;;;;
;B5/MOK3010;MOK3010;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Grafisk design;;;;;
;B3/PSP5820-1;PSP5820;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Russisk, nivå I;;;;;
;B4/PSP5850-1;PSP5850;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Japansk nivå I;;;;;
;B4/REA3035-1;REA3035;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA;B4;Nei;
;;Biologi 1;;;;;
;B3/REA3035-1;REA3035;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Biologi 1;;;;;
;B2/REA3035-1;REA3035;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Biologi 1;;;;;
;B5/SAM3051-1;SAM3051;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Sosialkunnskap;;;;;
;B3/SAM3055;SAM3055;1 gruppe;2STA, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Politikk og menneskerettigheter;;;;;
;B4/SAM3060-1;SAM3060;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Samfunnsøkonomi 1;;;;;
;B3/SAM3045-1;SAM3045;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Markedsføring og ledelse 1;;;;;
;B2/REA3042;REA3042;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B2;Nei;
;;Geofag 1;;;;;
;B4/IDR3016;IDR3016;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Breddeidrett 1;;;;;
;B4/IDR3017;IDR3017;2 grupper;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Breddeidrett 2;;;;;
;B3/SPR3029-1;SPR3029;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Engelsk 1;;;;;
;B3/SAM3058-1;SAM3058;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Rettslære 2;;;;;
;B4/SAM3058-1;SAM3058;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Rettslære 2;;;;;
;B5/SAM3058-1;SAM3058;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Rettslære 2;;;;;
;B5/REA3036-1;REA3036;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Biologi 2;;;;;
;B4/REA3036;REA3036;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Biologi 2;;;;;
;B4/SAM3072-1;SAM3072;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Psykologi 1;;;;;
;B2/SAM3072-1;SAM3072;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Psykologi 1;;;;;
;B3/REA3038-1;REA3038;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B3;Nei;
;;Fysikk 1;;;;;
;B3/REA3038-2;REA3038;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Fysikk 1;;;;;
;B4/REA3038-1;REA3038;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Fysikk 1;;;;;
;B4/IDR3013-1;IDR3013;1 gruppe;1STA, 1STB, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B4;Nei;
;;Toppidrett 1;;;;;
;B3/IDR3013-1;IDR3013;1 gruppe;1STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Toppidrett 1;;;;;
;B4/IDR3014-1;IDR3014;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Toppidrett 2;;;;;
;B3/IDR3014-1;IDR3014;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Toppidrett 2;;;;;
;B3/REA3049-1;REA3049;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Informasjonsteknologi 2;;;;;
;B4/SAM3054-1;SAM3054;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Sosiologi og sosialantropologi;;;;;
;B2/SAM3054-1;SAM3054;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Sosiologi og sosialantropologi;;;;;
;B4/PSP5844-1;PSP5844;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Italiensk nivå I;;;;;
;B2/SAM3068-1;SAM3068;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Økonomistyring;;;;;
;B3/SAM3068-1;SAM3068;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B3;Nei;
;;Økonomistyring;;;;;
;B3/REA3052;REA3052;1 gruppe;1STG, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Teknologi og forskningslære 1;;;;;
;B4/REA3053;REA3053;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Teknologi og forskningslære 2;;;;;
;B2/SAM3063-1;SAM3063;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Entreprenørskap og bedriftsutvikling 1;;;;;
;B3/SAM3064-1;SAM3064;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Entreprenørskap og bedriftsutvikling 2;;;;;
;B2/SAM3057-1;SAM3057;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Rettslære 1;;;;;
;B3/SAM3057-1;SAM3057;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B3;Nei;
;;Rettslære 1;;;;;
;B4/SAM3057-1;SAM3057;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Rettslære 1;;;;;
;B4/SAM3073;SAM3073;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Psykologi 2;;;;;
;B5/SAM3073-1;SAM3073;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Psykologi 2;;;;;
;B4/SAM3042-1;SAM3042;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3PBYA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Historie og filosofi 1;;;;;
;B2/REA3045;REA3045;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA;B2;Nei;
;;Kjemi 1;;;;;
;B4/REA3045-1;REA3045;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B4;Nei;
;;Kjemi 1;;;;;
;B3/REA3045-1;REA3045;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B3;Nei;
;;Kjemi 1;;;;;
;B3/REA3043;REA3043;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Geofag 2;;;;;
;B3/SAM3070-1;SAM3070;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Økonomi og ledelse;;;;;
;B3/SPR3031;SPR3031;1 gruppe;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Engelsk 2;;;;;
;B4/PSP5852-1;PSP5852;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Japansk nivå II;;;;;
;B4/SAM3061;SAM3061;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Samfunnsøkonomi 2;;;;;
;B5/REA3039-1;REA3039;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Fysikk 2;;;;;
;B4/REA3039-1;REA3039;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Fysikk 2;;;;;
;B5/SAM3043;SAM3043;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Historie og filosofi 2;;;;;
;B5/REA3058;REA3058;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Matematikk R2;;;;;
;B5/PSP5830;PSP5830;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Spansk nivå III;;;;;
;B4/IDR3018-1;IDR3018;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Breddeidrett 3;;;;;
;B4/IDR3015-1;IDR3015;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Toppidrett 3;;;;;
;B3/IDR3015-1;IDR3015;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Toppidrett 3;;;;;
;B3/REA3046-1;REA3046;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Kjemi 2;;;;;
;B5/REA3046-1;REA3046;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Kjemi 2;;;;;
;B3/PSP5822-1;PSP5822;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Russisk nivå II;;;;;
;B4/PSP5800;PSP5800;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Fransk nivå III;;;;;
;B3/SAM3046;SAM3046;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Markedsføring og ledelse 2;;;;;
;B5/PSP5864-1;PSP5864;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Kinesisk nivå II;;;;;
;B3/PSP5842-1;PSP5842;1 gruppe;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Tysk nivå III;;;;;
;B5/FSP6226-1;FSP6226;2 grupper;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Spansk I+II;;;;;
;B5/FSP6246;FSP6246;2 grupper;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Tysk I+II;;;;;
;B5/FSP6296;FSP6296;1 gruppe;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Kinesisk I+II;;;;;
;B2/MAT1019 Matematikk 1P Gruppe 3;MAT1019;1 gruppe;1MKA, 1STG, 1STH;B2;Nei;
;;Matematikk 1P;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 2;MAT1021;1 gruppe;1STB;B2;Nei;
;;Matematikk 1T;;;;;
;1SRC/MAT1127;MAT1127;1 gruppe;1SRC;;Nei;
;;Matematikk 1P-Y SR;;;;;
;1SRC/NAT1016;NAT1016;1 gruppe;1SRC;;Nei;
;;Naturfag vg1 SR;;;;;
;1SRC/ENG1009;ENG1009;1 gruppe;1SRC;;Nei;
;;Engelsk vg1 yrkesfaglige utdanningsprogram;;;;;
;1SRC/KRO1017;KRO1017;1 gruppe;1SRC;;Nei;
;;Kroppsøving vg1;;;;;
;1SRC/SSR1001;SSR1001;1 gruppe;1SRC;;Nei;
;;Forretningsdrift;;;;;
;1SRC/SSR1002;SSR1002;1 gruppe;1SRC;;Nei;
;;Markedsføring og innovasjon;;;;;
;1SRC/SSR1003;SSR1003;1 gruppe;1SRC;;Nei;
;;Kultur og samhandling;;;;;
;1SRC/YFF4106;YFF4106;1 gruppe;1SRC;;Nei;
;;Yrkesfaglig fordypning vg1;;;;;
;B2/REA3056 R1 VG1;REA3056;1 gruppe;1MKA, 1STA, 1STB, 1STC, 1STD, 1STE, 1STF, 1STG, 1STH, 3PBYA;B2;Nei;
;;Matematikk R1;;;;;
;FSP VG1 KINESISK I/FSP6288;FSP6288;1 gruppe;1MKA, 1STA, 1STB, 1STD, 1STE, 1STF, 1STG, 1STH;FSP VG1;Nei;
;;Kinesisk I, 1. år;;;;;
;FSP VG1 TYSK I/FSP6238;FSP6238;1 gruppe;1MKA, 1STA, 1STB, 1STD, 1STE, 1STF, 1STG, 1STH;FSP VG1;Nei;
;;Tysk I, 1. år;;;;;
;FSP VG1/FSP6151 Fransk II Gruppe 2;FSP6151;1 gruppe;1MKA, 1STF, 1STG, 1STH;FSP VG1;Nei;
;;Fransk II, 1. år;;;;;
;FSP VG1/FSP6221 Spansk II Gruppe 3;FSP6221;1 gruppe;1MKA, 1STG, 1STH;FSP VG1;Nei;
;;Spansk II, 1. år;;;;;
;FSP VG1/FSP6241 Tysk II Gruppe 2;FSP6241;1 gruppe;1MKA, 1STF, 1STG, 1STH;FSP VG1;Nei;
;;Tysk II, 1. år;;;;;
;FSP VG2 TYSK I/FSP6239;FSP6239;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Tysk I;;;;;
;FSP VG2 KINESISK I/FSP6289;FSP6289;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Kinesisk I;;;;;
;FSP VG2/FSP6152 Fransk II Gruppe 2;FSP6152;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Fransk II;;;;;
;FSP VG2/FSP6222 SPANSK II Gruppe 2;FSP6222;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Spansk II;;;;;
;FSP VG2/FSP6242 TYSK II Gruppe 1;FSP6242;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Tysk II;;;;;
;1STA/NOR1260;NOR1260;1 gruppe;1STA;;Nei;
;;Norsk, vg1 studieforberedende utdanningsprogram, skriftlig;;;;;
;1STF/NOR1260;NOR1260;1 gruppe;1STF;;Nei;
;;Norsk, vg1 studieforberedende utdanningsprogram, skriftlig;;;;;
;1STG/NOR1260;NOR1260;1 gruppe;1STG;;Nei;
;;Norsk, vg1 studieforberedende utdanningsprogram, skriftlig;;;;;
;1MKA/NOR1260;NOR1260;1 gruppe;1MKA;;Nei;
;;Norsk, vg1 studieforberedende utdanningsprogram, skriftlig;;;;;
;2SRLA/NOR1262;NOR1262;1 gruppe;2SRLA;;Nei;
;;Norsk, vg2 yrkesfaglige utdanningsprogram;;;;;
;2ITKA/NOR1262;NOR1262;1 gruppe;2ITKA;;Nei;
;;Norsk, vg2 yrkesfaglige utdanningsprogram;;;;;
;2MKA/NOR1264;NOR1264;1 gruppe;2MKA;;Nei;
;;Norsk, vg2 studieforberedende utdanningsprogram, skriftlig;;;;;
;2STG/NOR1264;NOR1264;1 gruppe;2STG;;Nei;
;;Norsk, vg2 studieforberedende utdanningsprogram, skriftlig;;;;;
;2STC/NOR1264;NOR1264;1 gruppe;2STC;;Nei;
;;Norsk, vg2 studieforberedende utdanningsprogram, skriftlig;;;;;
;3MKA/NOR1267;NOR1267;1 gruppe;3MKA;;Nei;
;;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;;;;;
;3STG/NOR1267;NOR1267;1 gruppe;3STG;;Nei;
;;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;;;;;
;3STE/NOR1267;NOR1267;1 gruppe;3STE;;Nei;
;;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;;;;;
;2STC/FSP6222;FSP6222;1 gruppe;2STC;;Nei;
;;Spansk II;;;;;
;2SRLB/NOR1262;NOR1262;1 gruppe;2SRLB;;Nei;
;;Norsk, vg2 yrkesfaglige utdanningsprogram;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 1;MAT1021;1 gruppe;1STA;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 3;MAT1021;1 gruppe;1STC;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 4;MAT1021;1 gruppe;1STD;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 8;MAT1021;1 gruppe;1STH;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 6;MAT1021;1 gruppe;1STF;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 7;MAT1021;1 gruppe;1STG;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1021 Matematikk 1T Gruppe 5;MAT1021;1 gruppe;1MKA, 1STE;B2;Nei;
;;Matematikk 1T;;;;;
;B2/MAT1019 Matematikk 1P Gruppe 1;MAT1019;1 gruppe;1STA, 1STB, 1STC;B2;Nei;
;;Matematikk 1P;;;;;
;B2/MAT1019 Matematikk 1P Gruppe 2;MAT1019;1 gruppe;1STD, 1STE, 1STF;B2;Nei;
;;Matematikk 1P;;;;;
;FSP VG1/FSP6151 Fransk II Gruppe 1;FSP6151;1 gruppe;1STA, 1STB, 1STD, 1STE;FSP VG1;Nei;
;;Fransk II, 1. år;;;;;
;FSP VG1/FSP6241 Tysk II Gruppe 1;FSP6241;1 gruppe;1STA, 1STB, 1STD, 1STE;FSP VG1;Nei;
;;Tysk II, 1. år;;;;;
;FSP VG1/FSP6221 Spansk II Gruppe 1;FSP6221;1 gruppe;1STA, 1STB, 1STD;FSP VG1;Nei;
;;Spansk II, 1. år;;;;;
;FSP VG1/FSP6221 Spansk II Gruppe 2;FSP6221;1 gruppe;1STE, 1STF;FSP VG1;Nei;
;;Spansk II, 1. år;;;;;
;FSP VG2/FSP6152 Fransk II Gruppe 1;FSP6152;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Fransk II;;;;;
;FSP VG2/FSP6222 Spansk II Gruppe 1;FSP6222;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Spansk II;;;;;
;FSP VG2/FSP6222 Spansk II Gruppe 3;FSP6222;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Spansk II;;;;;
;FSP VG2/FSP6242 Tysk II Gruppe 2;FSP6242;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Tysk II;;;;;
;B1/MAT1023 Matematikk 2P Gruppe 1;MAT1023;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk 2P;;;;;
;B1/MAT1023 Matematikk 2P Gruppe 2;MAT1023;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk 2P;;;;;
;B1/MAT1023 Matematikk 2P Gruppe 3;MAT1023;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk 2P;;;;;
;B1/MAT1023 Matematikk 2P Gruppe 4;MAT1023;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk 2P;;;;;
;B1/REA3056 Matematikk R1 Gruppe 1;REA3056;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk R1;;;;;
;B1/REA3056 Matematikk R1 Gruppe 2;REA3056;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk R1;;;;;
;B1/REA3056 Matematikk R1 Gruppe 5;REA3056;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk R1;;;;;
;B1/REA3056 Matematikk R1 Gruppe 4;REA3056;1 gruppe;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH;B1;Nei;
;;Matematikk R1;;;;;
;FSP VG2 TYSK I+II/FSP6245;FSP6245;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Tysk I+II, 2. år;;;;;
;B4/PSP5851;PSP5851;0 grupper;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3PBYA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Japansk nivå I, muntlig;;;;;
;B4/PSP5853;PSP5853;0 grupper;2MKA, 2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3MKA, 3PBYA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Japansk nivå II, muntlig;;;;;
;B5/PSP5865;PSP5865;0 grupper;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Kinesisk nivå II, muntlig;;;;;
;B3/PSP5821;PSP5821;0 grupper;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Russisk nivå I, muntlig;;;;;
;B3/PSP5823;PSP5823;0 grupper;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Russisk nivå II, muntlig;;;;;
;B4/PSP5801;PSP5801;0 grupper;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B4;Nei;
;;Fransk nivå III, muntlig;;;;;
;B3/PSP5843;PSP5843;0 grupper;3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Tysk nivå III, muntlig;;;;;
;B5/PSP5831;PSP5831;0 grupper;3MKA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B5;Nei;
;;Spansk nivå III, muntlig;;;;;
;VG1/NOR3001;NOR3001;1 gruppe;1MKA, 1STA, 1STB, 1STD, 1STE, 1STF, 1STG, 1STH;;Nei;
;;Norsk, styrket opplæring, vg1;;;;;
;FSP VG2/FSP6294;FSP6294;1 gruppe;2MKA, 2STA, 2STB, 2STD, 2STE, 2STF, 2STG, 2STH;FSP VG2;Nei;
;;Kinesisk I+II, 2. år;;;;;
;FSP VG2 SPANSK I+II/FSP6225;FSP6225;1 gruppe;2STD;FSP VG2;Nei;
;;Spansk I+II, 2. år;;;;;
;FSP VG1 KINESISK I+II/FSP6295;FSP6295;1 gruppe;1MKA, 1STA, 1STB, 1STD, 1STE, 1STF, 1STG, 1STH;FSP VG1;Nei;
;;Kinesisk I+II, 1. år;;;;;
;FSP VG1 TYSK I+II/FSP6244;FSP6244;1 gruppe;1MKA, 1STA, 1STB, 1STD, 1STE, 1STF, 1STG, 1STH;FSP VG1;Nei;
;;Tysk I+II, 1. år;;;;;
;B3/SPR3030;SPR3030;0 grupper;2STA, 2STB, 2STC, 2STD, 2STE, 2STF, 2STG, 2STH, 3PBYA, 3STA, 3STB, 3STC, 3STD, 3STE, 3STF, 3STG, 3STH;B3;Nei;
;;Engelsk 1, muntlig;;;;;
